,sub_num,prt,prt_rel_om,leave_thresh,opt_prt_om,gender,age,block,galaxy,switch,planet_n,num_in_gal,planet_n_norm,agez,age_group
0,282,2,0,62.0,2,Male,24.75,4,poor,switch,30,0,1.0336140361082276,1.4639597723841067,adult
0,282,2,0,61.0,2,Male,24.75,4,poor,no_switch,31,1,1.1229387058953584,1.4639597723841067,adult
0,282,2,0,56.0,2,Male,24.75,4,poor,no_switch,32,2,1.2122633756824892,1.4639597723841067,adult
0,282,8,2,28.5,6,Male,24.75,4,rich,switch,33,0,1.30158804546962,1.4639597723841067,adult
0,282,6,1,34.5,5,Male,24.75,4,rich,no_switch,34,1,1.3909127152567506,1.4639597723841067,adult
0,282,7,1,35.0,6,Male,24.75,4,rich,no_switch,35,2,1.4802373850438815,1.4639597723841067,adult
0,282,8,1,32.5,7,Male,24.75,4,rich,no_switch,36,3,1.5695620548310123,1.4639597723841067,adult
0,282,7,1,31.5,6,Male,24.75,4,rich,no_switch,37,4,1.6588867246181431,1.4639597723841067,adult
0,283,4,2,3.0,2,Male,13.74,1,poor,no_switch,0,0,-1.6668906279602083,-0.5966301577454222,adolescent
0,283,4,2,2.5,2,Male,13.74,1,poor,no_switch,1,1,-1.5928448665942072,-0.5966301577454222,adolescent
0,283,5,2,7.5,3,Male,13.74,1,neutral,switch,2,0,-1.5187991052282064,-0.5966301577454222,adolescent
0,283,2,0,68.0,2,Male,13.74,1,neutral,no_switch,3,1,-1.4447533438622053,-0.5966301577454222,adolescent
0,283,2,-1,76.0,3,Male,13.74,1,neutral,no_switch,4,2,-1.3707075824962043,-0.5966301577454222,adolescent
0,283,6,-1,39.0,7,Male,13.74,1,rich,switch,5,0,-1.2966618211302035,-0.5966301577454222,adolescent
0,283,1,-5,44.0,6,Male,13.74,1,rich,no_switch,6,1,-1.2226160597642024,-0.5966301577454222,adolescent
0,283,3,-4,74.0,7,Male,13.74,1,rich,no_switch,7,2,-1.1485702983982014,-0.5966301577454222,adolescent
0,283,2,0,58.0,2,Male,13.74,1,poor,switch,8,0,-1.0745245370322005,-0.5966301577454222,adolescent
0,283,2,0,62.5,2,Male,13.74,1,poor,no_switch,9,1,-1.0004787756661995,-0.5966301577454222,adolescent
0,283,2,0,64.5,2,Male,13.74,1,poor,no_switch,10,2,-0.9264330143001984,-0.5966301577454222,adolescent
0,283,2,0,61.0,2,Male,13.74,2,poor,no_switch,12,4,-0.7783414915681964,-0.5966301577454222,adolescent
0,283,2,0,60.0,2,Male,13.74,2,poor,no_switch,13,5,-0.7042957302021955,-0.5966301577454222,adolescent
0,283,2,0,61.0,2,Male,13.74,2,poor,no_switch,14,6,-0.6302499688361946,-0.5966301577454222,adolescent
0,283,6,-1,40.5,7,Male,13.74,2,rich,switch,15,0,-0.5562042074701935,-0.5966301577454222,adolescent
0,283,4,-1,52.0,5,Male,13.74,2,rich,no_switch,16,1,-0.4821584461041925,-0.5966301577454222,adolescent
0,283,5,-1,47.0,6,Male,13.74,2,rich,no_switch,17,2,-0.40811268473819157,-0.5966301577454222,adolescent
0,283,5,-1,44.5,6,Male,13.74,2,rich,no_switch,18,3,-0.33406692337219057,-0.5966301577454222,adolescent
0,283,6,0,36.0,6,Male,13.74,2,rich,no_switch,19,4,-0.2600211620061896,-0.5966301577454222,adolescent
0,283,3,1,36.5,2,Male,13.74,2,neutral,switch,20,0,-0.18597540064018858,-0.5966301577454222,adolescent
0,283,5,-1,51.0,6,Male,13.74,2,rich,switch,21,0,-0.1119296392741876,-0.5966301577454222,adolescent
0,283,3,1,35.5,2,Male,13.74,3,neutral,switch,23,0,0.03616188345781437,-0.5966301577454222,adolescent
0,283,4,-2,53.0,6,Male,13.74,3,rich,switch,24,0,0.11020764482381536,-0.5966301577454222,adolescent
0,283,3,1,45.0,2,Male,13.74,3,neutral,switch,25,0,0.18425340618981634,-0.5966301577454222,adolescent
0,283,2,0,76.5,2,Male,13.74,3,neutral,no_switch,26,1,0.25829916755581733,-0.5966301577454222,adolescent
0,283,2,0,74.0,2,Male,13.74,3,neutral,no_switch,27,2,0.33234492892181833,-0.5966301577454222,adolescent
0,283,2,0,79.5,2,Male,13.74,3,neutral,no_switch,28,3,0.4063906902878193,-0.5966301577454222,adolescent
0,283,5,-2,50.5,7,Male,13.74,3,rich,switch,29,0,0.48043645165382026,-0.5966301577454222,adolescent
0,283,4,-2,64.0,6,Male,13.74,3,rich,no_switch,30,1,0.5544822130198213,-0.5966301577454222,adolescent
0,283,2,0,65.5,2,Male,13.74,3,neutral,switch,31,0,0.6285279743858223,-0.5966301577454222,adolescent
0,283,2,0,77.0,2,Male,13.74,3,neutral,no_switch,32,1,0.7025737357518232,-0.5966301577454222,adolescent
0,283,5,-2,57.5,7,Male,13.74,3,rich,switch,33,0,0.7766194971178242,-0.5966301577454222,adolescent
0,283,2,0,61.5,2,Male,13.74,4,poor,switch,35,0,0.9247110198498262,-0.5966301577454222,adolescent
0,283,2,0,66.0,2,Male,13.74,4,poor,no_switch,36,1,0.9987567812158272,-0.5966301577454222,adolescent
0,283,2,0,59.5,2,Male,13.74,4,poor,no_switch,37,2,1.0728025425818282,-0.5966301577454222,adolescent
0,283,3,-2,61.0,5,Male,13.74,4,rich,switch,38,0,1.1468483039478292,-0.5966301577454222,adolescent
0,283,4,-2,57.5,6,Male,13.74,4,rich,no_switch,39,1,1.22089406531383,-0.5966301577454222,adolescent
0,283,3,-4,71.5,7,Male,13.74,4,rich,no_switch,40,2,1.294939826679831,-0.5966301577454222,adolescent
0,283,4,-1,59.5,5,Male,13.74,4,rich,no_switch,41,3,1.3689855880458321,-0.5966301577454222,adolescent
0,283,3,-2,67.5,5,Male,13.74,4,rich,no_switch,42,4,1.4430313494118332,-0.5966301577454222,adolescent
0,283,4,-3,60.5,7,Male,13.74,4,rich,no_switch,43,5,1.517077110777834,-0.5966301577454222,adolescent
0,283,2,0,59.0,2,Male,13.74,4,poor,switch,44,0,1.591122872143835,-0.5966301577454222,adolescent
0,283,2,0,60.0,2,Male,13.74,4,poor,no_switch,45,1,1.6651686335098361,-0.5966301577454222,adolescent
0,284,4,2,3.5,2,Male,14.5,1,poor,no_switch,0,0,-1.6327948266191763,-0.45439143413975075,adolescent
0,284,3,1,17.5,2,Male,14.5,1,poor,no_switch,1,1,-1.5203319176428556,-0.45439143413975075,adolescent
0,284,3,0,36.5,3,Male,14.5,1,neutral,switch,2,0,-1.4078690086665346,-0.45439143413975075,adolescent
0,284,3,1,31.0,2,Male,14.5,1,neutral,no_switch,3,1,-1.295406099690214,-0.45439143413975075,adolescent
0,284,3,1,30.5,2,Male,14.5,1,neutral,no_switch,4,2,-1.1829431907138932,-0.45439143413975075,adolescent
0,284,11,4,15.5,7,Male,14.5,1,rich,switch,5,0,-1.0704802817375723,-0.45439143413975075,adolescent
0,284,12,6,11.5,6,Male,14.5,1,rich,no_switch,6,1,-0.9580173727612514,-0.45439143413975075,adolescent
0,284,2,0,56.0,2,Male,14.5,2,poor,switch,8,0,-0.7330915548086099,-0.45439143413975075,adolescent
0,284,3,1,12.0,2,Male,14.5,2,poor,no_switch,9,1,-0.620628645832289,-0.45439143413975075,adolescent
0,284,5,3,0.5,2,Male,14.5,2,poor,no_switch,10,2,-0.5081657368559682,-0.45439143413975075,adolescent
0,284,10,4,15.0,6,Male,14.5,2,rich,switch,11,0,-0.3957028278796474,-0.45439143413975075,adolescent
0,284,10,4,14.5,6,Male,14.5,2,rich,no_switch,12,1,-0.28323991890332656,-0.45439143413975075,adolescent
0,284,5,-2,50.5,7,Male,14.5,2,rich,no_switch,13,2,-0.17077700992700576,-0.45439143413975075,adolescent
0,284,4,2,16.0,2,Male,14.5,3,neutral,switch,15,0,0.05414880802563589,-0.45439143413975075,adolescent
0,284,10,4,15.5,6,Male,14.5,3,rich,switch,16,0,0.1666117170019567,-0.45439143413975075,adolescent
0,284,5,3,9.5,2,Male,14.5,3,neutral,switch,17,0,0.27907462597827754,-0.45439143413975075,adolescent
0,284,4,2,17.5,2,Male,14.5,3,neutral,no_switch,18,1,0.39153753495459837,-0.45439143413975075,adolescent
0,284,5,3,9.0,2,Male,14.5,3,neutral,no_switch,19,2,0.5040004439309191,-0.45439143413975075,adolescent
0,284,4,2,21.0,2,Male,14.5,3,neutral,no_switch,20,3,0.61646335290724,-0.45439143413975075,adolescent
0,284,8,2,22.5,6,Male,14.5,3,rich,switch,21,0,0.7289262618835608,-0.45439143413975075,adolescent
0,284,3,1,17.0,2,Male,14.5,4,poor,switch,23,0,0.9538520798362025,-0.45439143413975075,adolescent
0,284,2,0,54.0,2,Male,14.5,4,poor,no_switch,24,1,1.0663149888125232,-0.45439143413975075,adolescent
0,284,2,0,58.5,2,Male,14.5,4,poor,no_switch,25,2,1.1787778977888441,-0.45439143413975075,adolescent
0,284,9,3,19.5,6,Male,14.5,4,rich,switch,26,0,1.2912408067651648,-0.45439143413975075,adolescent
0,284,9,3,17.5,6,Male,14.5,4,rich,no_switch,27,1,1.4037037157414858,-0.45439143413975075,adolescent
0,284,10,3,19.5,7,Male,14.5,4,rich,no_switch,28,2,1.5161666247178065,-0.45439143413975075,adolescent
0,284,9,2,24.0,7,Male,14.5,4,rich,no_switch,29,3,1.6286295336941274,-0.45439143413975075,adolescent
0,286,3,1,8.5,2,female,9.38,1,poor,no_switch,0,0,-1.66759809859503,-1.4126312563253263,child
0,286,3,1,11.0,2,female,9.38,1,poor,no_switch,1,1,-1.5866064101203026,-1.4126312563253263,child
0,286,5,2,13.0,3,female,9.38,1,neutral,switch,2,0,-1.505614721645575,-1.4126312563253263,child
0,286,4,1,24.5,3,female,9.38,1,neutral,no_switch,3,1,-1.4246230331708476,-1.4126312563253263,child
0,286,4,2,19.0,2,female,9.38,1,neutral,no_switch,4,2,-1.3436313446961201,-1.4126312563253263,child
0,286,9,2,26.0,7,female,9.38,1,rich,switch,5,0,-1.2626396562213926,-1.4126312563253263,child
0,286,5,0,39.5,5,female,9.38,1,rich,no_switch,6,1,-1.1816479677466651,-1.4126312563253263,child
0,286,6,-1,47.0,7,female,9.38,1,rich,no_switch,7,2,-1.1006562792719377,-1.4126312563253263,child
0,286,2,0,56.0,2,female,9.38,1,poor,switch,8,0,-1.0196645907972102,-1.4126312563253263,child
0,286,2,0,59.5,2,female,9.38,2,poor,no_switch,10,2,-0.8576812138477552,-1.4126312563253263,child
0,286,2,0,56.5,2,female,9.38,2,poor,no_switch,11,3,-0.7766895253730277,-1.4126312563253263,child
0,286,2,0,57.0,2,female,9.38,2,poor,no_switch,12,4,-0.6956978368983003,-1.4126312563253263,child
0,286,7,1,30.5,6,female,9.38,2,rich,switch,13,0,-0.6147061484235729,-1.4126312563253263,child
0,286,5,-1,49.0,6,female,9.38,2,rich,no_switch,14,1,-0.5337144599488454,-1.4126312563253263,child
0,286,5,0,42.0,5,female,9.38,2,rich,no_switch,15,2,-0.4527227714741178,-1.4126312563253263,child
0,286,7,0,37.0,7,female,9.38,2,rich,no_switch,16,3,-0.37173108299939034,-1.4126312563253263,child
0,286,6,-1,46.0,7,female,9.38,2,rich,no_switch,17,4,-0.29073939452466285,-1.4126312563253263,child
0,286,3,1,31.5,2,female,9.38,2,neutral,switch,18,0,-0.2097477060499354,-1.4126312563253263,child
0,286,3,1,42.0,2,female,9.38,3,neutral,switch,20,0,-0.04776432910048043,-1.4126312563253263,child
0,286,5,0,42.5,5,female,9.38,3,rich,switch,21,0,0.033227359374247055,-1.4126312563253263,child
0,286,3,1,37.0,2,female,9.38,3,neutral,switch,22,0,0.11421904784897453,-1.4126312563253263,child
0,286,2,0,70.0,2,female,9.38,3,neutral,no_switch,23,1,0.195210736323702,-1.4126312563253263,child
0,286,3,1,36.5,2,female,9.38,3,neutral,no_switch,24,2,0.2762024247984295,-1.4126312563253263,child
0,286,3,1,40.5,2,female,9.38,3,neutral,no_switch,25,3,0.357194113273157,-1.4126312563253263,child
0,286,6,0,38.0,6,female,9.38,3,rich,switch,26,0,0.43818580174788446,-1.4126312563253263,child
0,286,4,0,44.0,4,female,9.38,3,rich,no_switch,27,1,0.519177490222612,-1.4126312563253263,child
0,286,2,0,66.5,2,female,9.38,3,neutral,switch,28,0,0.6001691786973394,-1.4126312563253263,child
0,286,2,0,68.5,2,female,9.38,3,neutral,no_switch,29,1,0.6811608671720669,-1.4126312563253263,child
0,286,4,2,1.5,2,female,9.38,4,poor,switch,31,0,0.8431442441215219,-1.4126312563253263,child
0,286,2,0,60.0,2,female,9.38,4,poor,no_switch,32,1,0.9241359325962494,-1.4126312563253263,child
0,286,2,0,61.0,2,female,9.38,4,poor,no_switch,33,2,1.0051276210709768,-1.4126312563253263,child
0,286,5,-1,48.0,6,female,9.38,4,rich,switch,34,0,1.0861193095457042,-1.4126312563253263,child
0,286,4,-2,57.0,6,female,9.38,4,rich,no_switch,35,1,1.1671109980204317,-1.4126312563253263,child
0,286,4,-2,64.5,6,female,9.38,4,rich,no_switch,36,2,1.2481026864951592,-1.4126312563253263,child
0,286,5,-2,58.5,7,female,9.38,4,rich,no_switch,37,3,1.3290943749698867,-1.4126312563253263,child
0,286,4,-1,50.5,5,female,9.38,4,rich,no_switch,38,4,1.4100860634446142,-1.4126312563253263,child
0,286,3,-3,73.0,6,female,9.38,4,rich,no_switch,39,5,1.4910777519193417,-1.4126312563253263,child
0,286,2,0,60.5,2,female,9.38,4,poor,switch,40,0,1.5720694403940692,-1.4126312563253263,child
0,286,2,0,63.5,2,female,9.38,4,poor,no_switch,41,1,1.6530611288687966,-1.4126312563253263,child
0,287,4,2,2.0,2,Male,25.83,1,poor,no_switch,0,0,-1.6638936231036041,1.6660884848763762,adult
0,287,3,1,9.5,2,Male,25.83,1,poor,no_switch,1,1,-1.5692238135132266,1.6660884848763762,adult
0,287,5,2,12.0,3,Male,25.83,1,neutral,switch,2,0,-1.474554003922849,1.6660884848763762,adult
0,287,6,3,4.5,3,Male,25.83,1,neutral,no_switch,3,1,-1.3798841943324716,1.6660884848763762,adult
0,287,4,1,16.5,3,Male,25.83,1,neutral,no_switch,4,2,-1.2852143847420943,1.6660884848763762,adult
0,287,12,5,10.0,7,Male,25.83,1,rich,switch,5,0,-1.1905445751517167,1.6660884848763762,adult
0,287,10,3,17.5,7,Male,25.83,1,rich,no_switch,6,1,-1.0958747655613392,1.6660884848763762,adult
0,287,3,1,7.5,2,Male,25.83,2,poor,switch,8,0,-0.9065351463805842,1.6660884848763762,adult
0,287,3,1,15.0,2,Male,25.83,2,poor,no_switch,9,1,-0.8118653367902068,1.6660884848763762,adult
0,287,3,1,18.5,2,Male,25.83,2,poor,no_switch,10,2,-0.7171955271998293,1.6660884848763762,adult
0,287,9,3,18.0,6,Male,25.83,2,rich,switch,11,0,-0.6225257176094517,1.6660884848763762,adult
0,287,6,0,39.0,6,Male,25.83,2,rich,no_switch,12,1,-0.5278559080190743,1.6660884848763762,adult
0,287,7,1,32.5,6,Male,25.83,2,rich,no_switch,13,2,-0.4331860984286968,1.6660884848763762,adult
0,287,6,0,36.0,6,Male,25.83,2,rich,no_switch,14,3,-0.33851628883831936,1.6660884848763762,adult
0,287,10,4,15.5,6,Male,25.83,2,rich,no_switch,15,4,-0.24384647924794187,1.6660884848763762,adult
0,287,4,2,17.0,2,Male,25.83,3,neutral,no_switch,17,1,-0.0545068600671869,1.6660884848763762,adult
0,287,9,2,23.0,7,Male,25.83,3,rich,switch,18,0,0.04016294952319058,1.6660884848763762,adult
0,287,2,0,76.0,2,Male,25.83,3,neutral,switch,19,0,0.13483275911356807,1.6660884848763762,adult
0,287,2,0,74.0,2,Male,25.83,3,neutral,no_switch,20,1,0.22950256870394553,1.6660884848763762,adult
0,287,2,0,71.5,2,Male,25.83,3,neutral,no_switch,21,2,0.32417237829432305,1.6660884848763762,adult
0,287,2,0,70.0,2,Male,25.83,3,neutral,no_switch,22,3,0.4188421878847005,1.6660884848763762,adult
0,287,6,0,38.0,6,Male,25.83,3,rich,switch,23,0,0.513511997475078,1.6660884848763762,adult
0,287,3,-3,68.5,6,Male,25.83,3,rich,no_switch,24,1,0.6081818070654554,1.6660884848763762,adult
0,287,2,0,74.5,2,Male,25.83,3,neutral,switch,25,0,0.702851616655833,1.6660884848763762,adult
0,287,2,0,77.5,2,Male,25.83,3,neutral,no_switch,26,1,0.7975214262462105,1.6660884848763762,adult
0,287,2,0,58.5,2,Male,25.83,4,poor,switch,28,0,0.9868610454269654,1.6660884848763762,adult
0,287,2,0,58.0,2,Male,25.83,4,poor,no_switch,29,1,1.0815308550173428,1.6660884848763762,adult
0,287,2,0,55.0,2,Male,25.83,4,poor,no_switch,30,2,1.1762006646077203,1.6660884848763762,adult
0,287,9,2,20.5,7,Male,25.83,4,rich,switch,31,0,1.2708704741980978,1.6660884848763762,adult
0,287,4,-2,55.5,6,Male,25.83,4,rich,no_switch,32,1,1.3655402837884754,1.6660884848763762,adult
0,287,5,-1,46.0,6,Male,25.83,4,rich,no_switch,33,2,1.4602100933788529,1.6660884848763762,adult
0,287,5,0,40.0,5,Male,25.83,4,rich,no_switch,34,3,1.5548799029692302,1.6660884848763762,adult
0,287,10,5,18.0,5,Male,25.83,4,rich,no_switch,35,4,1.6495497125596077,1.6660884848763762,adult
0,289,2,0,68.0,2,Male,22.48,1,poor,no_switch,0,0,-1.6667042799164766,1.0391151637197988,adult
0,289,2,0,57.0,2,Male,22.48,1,poor,no_switch,1,1,-1.589227096836459,1.0391151637197988,adult
0,289,3,1,42.0,2,Male,22.48,1,neutral,switch,2,0,-1.5117499137564414,1.0391151637197988,adult
0,289,3,1,35.0,2,Male,22.48,1,neutral,no_switch,3,1,-1.4342727306764238,1.0391151637197988,adult
0,289,3,1,39.5,2,Male,22.48,1,neutral,no_switch,4,2,-1.3567955475964062,1.0391151637197988,adult
0,289,6,0,43.5,6,Male,22.48,1,rich,switch,5,0,-1.2793183645163886,1.0391151637197988,adult
0,289,6,0,41.0,6,Male,22.48,1,rich,no_switch,6,1,-1.201841181436371,1.0391151637197988,adult
0,289,7,1,35.5,6,Male,22.48,1,rich,no_switch,7,2,-1.1243639983563534,1.0391151637197988,adult
0,289,2,0,57.0,2,Male,22.48,1,poor,switch,8,0,-1.0468868152763358,1.0391151637197988,adult
0,289,2,0,54.0,2,Male,22.48,1,poor,no_switch,9,1,-0.969409632196318,1.0391151637197988,adult
0,289,2,0,62.0,2,Male,22.48,2,poor,no_switch,11,3,-0.8144552660362828,1.0391151637197988,adult
0,289,2,0,58.5,2,Male,22.48,2,poor,no_switch,12,4,-0.7369780829562652,1.0391151637197988,adult
0,289,2,0,59.0,2,Male,22.48,2,poor,no_switch,13,5,-0.6595008998762476,1.0391151637197988,adult
0,289,5,-1,46.0,6,Male,22.48,2,rich,switch,14,0,-0.58202371679623,1.0391151637197988,adult
0,289,5,-1,49.0,6,Male,22.48,2,rich,no_switch,15,1,-0.5045465337162123,1.0391151637197988,adult
0,289,4,-1,54.5,5,Male,22.48,2,rich,no_switch,16,2,-0.42706935063619467,1.0391151637197988,adult
0,289,5,-1,50.5,6,Male,22.48,2,rich,no_switch,17,3,-0.34959216755617706,1.0391151637197988,adult
0,289,5,0,41.0,5,Male,22.48,2,rich,no_switch,18,4,-0.27211498447615945,1.0391151637197988,adult
0,289,3,1,39.5,2,Male,22.48,2,neutral,switch,19,0,-0.1946378013961418,1.0391151637197988,adult
